time,x,y,z,vx,vy,vz
2.480499999999999972e+01,-3.452160698736707900e+01,-3.469493715910374476e+01,1.281072603520819086e+02,-1.354201201229801921e+00,-1.361000534958975994e+00,-4.994794585491350247e+00
2.480600000000000094e+01,-3.452296118856843066e+01,-3.469629815963882180e+01,1.281022655574959970e+02,-1.354201201349672701e+00,-1.361000535079448737e+00,-4.994794585913041374e+00
2.480700000000000216e+01,-3.452431538976990311e+01,-3.469765916017401963e+01,1.280972707629096590e+02,-1.354201201469062310e+00,-1.361000535199437866e+00,-4.994794586333039632e+00
2.480799999999999983e+01,-3.452566959097148924e+01,-3.469902016070933826e+01,1.280922759683228946e+02,-1.354201201587972747e+00,-1.361000535318945381e+00,-4.994794586751352128e+00
2.480900000000000105e+01,-3.452702379217319617e+01,-3.470038116124477767e+01,1.280872811737357324e+02,-1.354201201706405788e+00,-1.361000535437973058e+00,-4.994794587167985078e+00
2.481000000000000227e+01,-3.452837799337502389e+01,-3.470174216178033078e+01,1.280822863791481439e+02,-1.354201201824363432e+00,-1.361000535556522895e+00,-4.994794587582945589e+00
2.481099999999999994e+01,-3.452973219457696530e+01,-3.470310316231600467e+01,1.280772915845601574e+02,-1.354201201941847676e+00,-1.361000535674597112e+00,-4.994794587996240764e+00
2.481200000000000117e+01,-3.453108639577902750e+01,-3.470446416285179936e+01,1.280722967899717446e+02,-1.354201202058860298e+00,-1.361000535792197264e+00,-4.994794588407876823e+00
2.481299999999999883e+01,-3.453244059698120338e+01,-3.470582516338770773e+01,1.280673019953829339e+02,-1.354201202175403296e+00,-1.361000535909325349e+00,-4.994794588817860870e+00
2.481400000000000006e+01,-3.453379479818349296e+01,-3.470718616392373690e+01,1.280623072007936969e+02,-1.354201202291478445e+00,-1.361000536025983365e+00,-4.994794589226199122e+00
2.481500000000000128e+01,-3.453514899938590332e+01,-3.470854716445987975e+01,1.280573124062040620e+02,-1.354201202407087523e+00,-1.361000536142172868e+00,-4.994794589632898685e+00
2.481599999999999895e+01,-3.453650320058842738e+01,-3.470990816499613629e+01,1.280523176116140291e+02,-1.354201202522232750e+00,-1.361000536257896298e+00,-4.994794590037964888e+00
2.481700000000000017e+01,-3.453785740179106512e+01,-3.471126916553250652e+01,1.280473228170235984e+02,-1.354201202636915680e+00,-1.361000536373154990e+00,-4.994794590441405724e+00
2.481800000000000139e+01,-3.453921160299381654e+01,-3.471263016606899754e+01,1.280423280224327414e+02,-1.354201202751138311e+00,-1.361000536487951162e+00,-4.994794590843227411e+00
2.481899999999999906e+01,-3.454056580419668165e+01,-3.471399116660560225e+01,1.280373332278414864e+02,-1.354201202864902420e+00,-1.361000536602286370e+00,-4.994794591243436166e+00
2.482000000000000028e+01,-3.454192000539966045e+01,-3.471535216714232064e+01,1.280323384332498335e+02,-1.354201202978209784e+00,-1.361000536716162834e+00,-4.994794591642038206e+00
2.482100000000000151e+01,-3.454327420660275294e+01,-3.471671316767915272e+01,1.280273436386577828e+02,-1.354201203091062400e+00,-1.361000536829582108e+00,-4.994794592039039749e+00
2.482199999999999918e+01,-3.454462840780595911e+01,-3.471807416821609849e+01,1.280223488440653625e+02,-1.354201203203462045e+00,-1.361000536942546191e+00,-4.994794592434447900e+00
2.482300000000000040e+01,-3.454598260900927187e+01,-3.471943516875315083e+01,1.280173540494725444e+02,-1.354201203315410496e+00,-1.361000537055056636e+00,-4.994794592828268875e+00
2.482400000000000162e+01,-3.454733681021269831e+01,-3.472079616929031687e+01,1.280123592548793283e+02,-1.354201203426909528e+00,-1.361000537167115665e+00,-4.994794593220508894e+00
2.482499999999999929e+01,-3.454869101141623844e+01,-3.472215716982759659e+01,1.280073644602857144e+02,-1.354201203537961140e+00,-1.361000537278724831e+00,-4.994794593611175060e+00
2.482600000000000051e+01,-3.455004521261988515e+01,-3.472351817036499000e+01,1.280023696656917025e+02,-1.354201203648566887e+00,-1.361000537389885912e+00,-4.994794594000272703e+00
2.482700000000000173e+01,-3.455139941382364555e+01,-3.472487917090248999e+01,1.279973748710973211e+02,-1.354201203758728767e+00,-1.361000537500600904e+00,-4.994794594387808928e+00
2.482799999999999940e+01,-3.455275361502751252e+01,-3.472624017144010367e+01,1.279923800765025419e+02,-1.354201203868448333e+00,-1.361000537610871364e+00,-4.994794594773789065e+00
2.482900000000000063e+01,-3.455410781623149319e+01,-3.472760117197782392e+01,1.279873852819073790e+02,-1.354201203977727586e+00,-1.361000537720699288e+00,-4.994794595158220218e+00
2.483000000000000185e+01,-3.455546201743558044e+01,-3.472896217251565076e+01,1.279823904873118323e+02,-1.354201204086568078e+00,-1.361000537830086232e+00,-4.994794595541107718e+00
2.483099999999999952e+01,-3.455681621863977426e+01,-3.473032317305359129e+01,1.279773956927159162e+02,-1.354201204194971808e+00,-1.361000537939034194e+00,-4.994794595922458669e+00
2.483200000000000074e+01,-3.455817041984407467e+01,-3.473168417359163840e+01,1.279724008981196164e+02,-1.354201204302940109e+00,-1.361000538047544728e+00,-4.994794596302279288e+00
2.483300000000000196e+01,-3.455952462104848166e+01,-3.473304517412979209e+01,1.279674061035229329e+02,-1.354201204410475201e+00,-1.361000538155619832e+00,-4.994794596680574905e+00
2.483399999999999963e+01,-3.456087882225300234e+01,-3.473440617466805236e+01,1.279624113089258799e+02,-1.354201204517578638e+00,-1.361000538263261062e+00,-4.994794597057351737e+00
2.483500000000000085e+01,-3.456223302345762960e+01,-3.473576717520642632e+01,1.279574165143284432e+02,-1.354201204624252197e+00,-1.361000538370470192e+00,-4.994794597432616001e+00
2.483600000000000207e+01,-3.456358722466236344e+01,-3.473712817574490686e+01,1.279524217197306371e+02,-1.354201204730497654e+00,-1.361000538477249000e+00,-4.994794597806374803e+00
2.483699999999999974e+01,-3.456494142586719676e+01,-3.473848917628349398e+01,1.279474269251324614e+02,-1.354201204836316563e+00,-1.361000538583599262e+00,-4.994794598178632583e+00
2.483800000000000097e+01,-3.456629562707213665e+01,-3.473985017682218057e+01,1.279424321305339163e+02,-1.354201204941710701e+00,-1.361000538689522532e+00,-4.994794598549396447e+00
2.483900000000000219e+01,-3.456764982827718313e+01,-3.474121117736097375e+01,1.279374373359350017e+02,-1.354201205046681844e+00,-1.361000538795020587e+00,-4.994794598918671724e+00
2.483999999999999986e+01,-3.456900402948233619e+01,-3.474257217789987351e+01,1.279324425413357176e+02,-1.354201205151231546e+00,-1.361000538900095203e+00,-4.994794599286464631e+00
2.484100000000000108e+01,-3.457035823068758873e+01,-3.474393317843887985e+01,1.279274477467360640e+02,-1.354201205255361584e+00,-1.361000539004748155e+00,-4.994794599652781386e+00
2.484199999999999875e+01,-3.457171243189294785e+01,-3.474529417897798567e+01,1.279224529521360409e+02,-1.354201205359073734e+00,-1.361000539108981000e+00,-4.994794600017628206e+00
2.484299999999999997e+01,-3.457306663309841355e+01,-3.474665517951719806e+01,1.279174581575356626e+02,-1.354201205462369551e+00,-1.361000539212795513e+00,-4.994794600381010419e+00
2.484400000000000119e+01,-3.457442083430397872e+01,-3.474801618005651704e+01,1.279124633629349148e+02,-1.354201205565250588e+00,-1.361000539316193025e+00,-4.994794600742934243e+00
2.484499999999999886e+01,-3.457577503550964337e+01,-3.474937718059593550e+01,1.279074685683338117e+02,-1.354201205667718844e+00,-1.361000539419175759e+00,-4.994794601103405007e+00
2.484600000000000009e+01,-3.457712923671541461e+01,-3.475073818113546054e+01,1.279024737737323534e+02,-1.354201205769775651e+00,-1.361000539521745045e+00,-4.994794601462428929e+00
2.484700000000000131e+01,-3.457848343792128532e+01,-3.475209918167508505e+01,1.278974789791305398e+02,-1.354201205871422786e+00,-1.361000539623902661e+00,-4.994794601820011337e+00
2.484799999999999898e+01,-3.457983763912725550e+01,-3.475346018221480904e+01,1.278924841845283566e+02,-1.354201205972662025e+00,-1.361000539725650382e+00,-4.994794602176158449e+00
2.484900000000000020e+01,-3.458119184033333227e+01,-3.475482118275463250e+01,1.278874893899258325e+02,-1.354201206073494701e+00,-1.361000539826989320e+00,-4.994794602530876482e+00
2.485000000000000142e+01,-3.458254604153950851e+01,-3.475618218329456255e+01,1.278824945953229530e+02,-1.354201206173922811e+00,-1.361000539927921693e+00,-4.994794602884170764e+00
2.485099999999999909e+01,-3.458390024274578423e+01,-3.475754318383459207e+01,1.278774998007197183e+02,-1.354201206273947911e+00,-1.361000540028449057e+00,-4.994794603236046626e+00
2.485200000000000031e+01,-3.458525444395215942e+01,-3.475890418437472107e+01,1.278725050061161284e+02,-1.354201206373571331e+00,-1.361000540128572744e+00,-4.994794603586510284e+00
2.485300000000000153e+01,-3.458660864515863409e+01,-3.476026518491494954e+01,1.278675102115121973e+02,-1.354201206472794849e+00,-1.361000540228294531e+00,-4.994794603935567068e+00
2.485399999999999920e+01,-3.458796284636520824e+01,-3.476162618545527749e+01,1.278625154169079110e+02,-1.354201206571620242e+00,-1.361000540327615971e+00,-4.994794604283222306e+00
2.485500000000000043e+01,-3.458931704757187475e+01,-3.476298718599570492e+01,1.278575206223032836e+02,-1.354201206670048840e+00,-1.361000540426538841e+00,-4.994794604629482215e+00
2.485600000000000165e+01,-3.459067124877864075e+01,-3.476434818653623182e+01,1.278525258276983152e+02,-1.354201206768082422e+00,-1.361000540525064695e+00,-4.994794604974352126e+00
2.485699999999999932e+01,-3.459202544998550621e+01,-3.476570918707685820e+01,1.278475310330929915e+02,-1.354201206865722540e+00,-1.361000540623195088e+00,-4.994794605317838254e+00
2.485800000000000054e+01,-3.459337965119247116e+01,-3.476707018761757695e+01,1.278425362384873267e+02,-1.354201206962970749e+00,-1.361000540720931573e+00,-4.994794605659945042e+00
2.485900000000000176e+01,-3.459473385239952847e+01,-3.476843118815839517e+01,1.278375414438813209e+02,-1.354201207059828382e+00,-1.361000540818275706e+00,-4.994794606000678705e+00
2.485999999999999943e+01,-3.459608805360668526e+01,-3.476979218869931287e+01,1.278325466492749740e+02,-1.354201207156297215e+00,-1.361000540915229040e+00,-4.994794606340044574e+00
2.486100000000000065e+01,-3.459744225481393443e+01,-3.477115318924032294e+01,1.278275518546683003e+02,-1.354201207252378802e+00,-1.361000541011793130e+00,-4.994794606678047977e+00
2.486200000000000188e+01,-3.459879645602128306e+01,-3.477251418978143249e+01,1.278225570600612855e+02,-1.354201207348074920e+00,-1.361000541107969530e+00,-4.994794607014695131e+00
2.486299999999999955e+01,-3.460015065722872407e+01,-3.477387519032263441e+01,1.278175622654539296e+02,-1.354201207443386679e+00,-1.361000541203760017e+00,-4.994794607349990478e+00
2.486400000000000077e+01,-3.460150485843626456e+01,-3.477523619086393580e+01,1.278125674708462469e+02,-1.354201207538315854e+00,-1.361000541299165922e+00,-4.994794607683940235e+00
2.486500000000000199e+01,-3.460285905964389741e+01,-3.477659719140532957e+01,1.278075726762382374e+02,-1.354201207632864001e+00,-1.361000541394188801e+00,-4.994794608016549731e+00
2.486599999999999966e+01,-3.460421326085162264e+01,-3.477795819194681570e+01,1.278025778816298867e+02,-1.354201207727032896e+00,-1.361000541488830429e+00,-4.994794608347824294e+00
2.486700000000000088e+01,-3.460556746205944023e+01,-3.477931919248840131e+01,1.277975830870212093e+02,-1.354201207820823649e+00,-1.361000541583092138e+00,-4.994794608677768366e+00
2.486800000000000210e+01,-3.460692166326735730e+01,-3.478068019303007929e+01,1.277925882924122050e+02,-1.354201207914238037e+00,-1.361000541676975484e+00,-4.994794609006388164e+00
2.486899999999999977e+01,-3.460827586447536675e+01,-3.478204119357184965e+01,1.277875934978028738e+02,-1.354201208007277391e+00,-1.361000541770482020e+00,-4.994794609333689017e+00
2.487000000000000099e+01,-3.460963006568346856e+01,-3.478340219411371237e+01,1.277825987031932158e+02,-1.354201208099943265e+00,-1.361000541863613078e+00,-4.994794609659676254e+00
2.487100000000000222e+01,-3.461098426689166274e+01,-3.478476319465566746e+01,1.277776039085832309e+02,-1.354201208192236994e+00,-1.361000541956370213e+00,-4.994794609984355205e+00
2.487199999999999989e+01,-3.461233846809994930e+01,-3.478612419519771493e+01,1.277726091139729192e+02,-1.354201208284160574e+00,-1.361000542048755202e+00,-4.994794610307730309e+00
2.487300000000000111e+01,-3.461369266930832822e+01,-3.478748519573985476e+01,1.277676143193622949e+02,-1.354201208375715115e+00,-1.361000542140769376e+00,-4.994794610629807785e+00
2.487399999999999878e+01,-3.461504687051679241e+01,-3.478884619628208696e+01,1.277626195247513436e+02,-1.354201208466901951e+00,-1.361000542232414068e+00,-4.994794610950592073e+00
2.487500000000000000e+01,-3.461640107172534897e+01,-3.479020719682441154e+01,1.277576247301400798e+02,-1.354201208557722858e+00,-1.361000542323691054e+00,-4.994794611270089391e+00
2.487600000000000122e+01,-3.461775527293399790e+01,-3.479156819736682849e+01,1.277526299355284891e+02,-1.354201208648179389e+00,-1.361000542414601666e+00,-4.994794611588304178e+00
2.487699999999999889e+01,-3.461910947414273920e+01,-3.479292919790933070e+01,1.277476351409165858e+02,-1.354201208738272655e+00,-1.361000542505147237e+00,-4.994794611905240878e+00
2.487800000000000011e+01,-3.462046367535156577e+01,-3.479429019845192528e+01,1.277426403463043698e+02,-1.354201208828004210e+00,-1.361000542595329543e+00,-4.994794612220905705e+00
2.487900000000000134e+01,-3.462181787656048471e+01,-3.479565119899461223e+01,1.277376455516918412e+02,-1.354201208917375610e+00,-1.361000542685149695e+00,-4.994794612535303990e+00
2.487999999999999901e+01,-3.462317207776948891e+01,-3.479701219953738445e+01,1.277326507570789857e+02,-1.354201209006388407e+00,-1.361000542774609468e+00,-4.994794612848440174e+00
2.488100000000000023e+01,-3.462452627897858548e+01,-3.479837320008024903e+01,1.277276559624658319e+02,-1.354201209095043934e+00,-1.361000542863710194e+00,-4.994794613160318697e+00
2.488200000000000145e+01,-3.462588048018776732e+01,-3.479973420062319889e+01,1.277226611678523653e+02,-1.354201209183343524e+00,-1.361000542952452985e+00,-4.994794613470945777e+00
2.488299999999999912e+01,-3.462723468139704153e+01,-3.480109520116624111e+01,1.277176663732385862e+02,-1.354201209271288509e+00,-1.361000543040839617e+00,-4.994794613780325854e+00
2.488400000000000034e+01,-3.462858888260640100e+01,-3.480245620170936860e+01,1.277126715786244944e+02,-1.354201209358880664e+00,-1.361000543128871421e+00,-4.994794614088464257e+00
2.488500000000000156e+01,-3.462994308381584574e+01,-3.480381720225258846e+01,1.277076767840101041e+02,-1.354201209446121101e+00,-1.361000543216549730e+00,-4.994794614395365429e+00
2.488599999999999923e+01,-3.463129728502537574e+01,-3.480517820279589358e+01,1.277026819893954013e+02,-1.354201209533011374e+00,-1.361000543303876098e+00,-4.994794614701034696e+00
2.488700000000000045e+01,-3.463265148623499812e+01,-3.480653920333928397e+01,1.276976871947804000e+02,-1.354201209619552815e+00,-1.361000543390852080e+00,-4.994794615005477390e+00
2.488800000000000168e+01,-3.463400568744470576e+01,-3.480790020388275963e+01,1.276926924001650860e+02,-1.354201209705746978e+00,-1.361000543477479008e+00,-4.994794615308697949e+00
2.488899999999999935e+01,-3.463535988865449866e+01,-3.480926120442632055e+01,1.276876976055494737e+02,-1.354201209791595195e+00,-1.361000543563758214e+00,-4.994794615610701705e+00
2.489000000000000057e+01,-3.463671408986437683e+01,-3.481062220496996673e+01,1.276827028109335629e+02,-1.354201209877098799e+00,-1.361000543649691030e+00,-4.994794615911493096e+00
2.489100000000000179e+01,-3.463806829107434027e+01,-3.481198320551370529e+01,1.276777080163173537e+02,-1.354201209962259123e+00,-1.361000543735278789e+00,-4.994794616211076566e+00
2.489199999999999946e+01,-3.463942249228438897e+01,-3.481334420605752911e+01,1.276727132217008460e+02,-1.354201210047077719e+00,-1.361000543820523268e+00,-4.994794616509457441e+00
2.489300000000000068e+01,-3.464077669349452293e+01,-3.481470520660143109e+01,1.276677184270840399e+02,-1.354201210131555699e+00,-1.361000543905425353e+00,-4.994794616806641052e+00
2.489400000000000190e+01,-3.464213089470474216e+01,-3.481606620714541833e+01,1.276627236324669354e+02,-1.354201210215694617e+00,-1.361000543989986600e+00,-4.994794617102631840e+00
2.489499999999999957e+01,-3.464348509591503955e+01,-3.481742720768949084e+01,1.276577288378495325e+02,-1.354201210299495806e+00,-1.361000544074208563e+00,-4.994794617397434244e+00
2.489600000000000080e+01,-3.464483929712542221e+01,-3.481878820823364862e+01,1.276527340432318454e+02,-1.354201210382960596e+00,-1.361000544158092573e+00,-4.994794617691053595e+00
2.489700000000000202e+01,-3.464619349833589013e+01,-3.482014920877789166e+01,1.276477392486138598e+02,-1.354201210466090544e+00,-1.361000544241639743e+00,-4.994794617983494334e+00
2.489799999999999969e+01,-3.464754769954643621e+01,-3.482151020932221996e+01,1.276427444539955900e+02,-1.354201210548886758e+00,-1.361000544324851624e+00,-4.994794618274760900e+00
2.489900000000000091e+01,-3.464890190075706755e+01,-3.482287120986662643e+01,1.276377496593770218e+02,-1.354201210631350571e+00,-1.361000544407729551e+00,-4.994794618564858624e+00
2.490000000000000213e+01,-3.465025610196778416e+01,-3.482423221041111816e+01,1.276327548647581693e+02,-1.354201210713483317e+00,-1.361000544490274633e+00,-4.994794618853791945e+00
2.490099999999999980e+01,-3.465161030317857893e+01,-3.482559321095568805e+01,1.276277600701390327e+02,-1.354201210795286547e+00,-1.361000544572488424e+00,-4.994794619141565306e+00
2.490200000000000102e+01,-3.465296450438945897e+01,-3.482695421150034321e+01,1.276227652755195976e+02,-1.354201210876761152e+00,-1.361000544654372257e+00,-4.994794619428183147e+00
2.490300000000000225e+01,-3.465431870560041716e+01,-3.482831521204507652e+01,1.276177704808998783e+02,-1.354201210957908907e+00,-1.361000544735927464e+00,-4.994794619713650796e+00
2.490399999999999991e+01,-3.465567290681145352e+01,-3.482967621258989510e+01,1.276127756862798748e+02,-1.354201211038730701e+00,-1.361000544817155156e+00,-4.994794619997972696e+00
2.490500000000000114e+01,-3.465702710802257513e+01,-3.483103721313479184e+01,1.276077808916595870e+02,-1.354201211119228310e+00,-1.361000544898056885e+00,-4.994794620281153286e+00
2.490599999999999881e+01,-3.465838130923377491e+01,-3.483239821367977385e+01,1.276027860970390293e+02,-1.354201211199402843e+00,-1.361000544978633764e+00,-4.994794620563197007e+00
2.490700000000000003e+01,-3.465973551044505285e+01,-3.483375921422483401e+01,1.275977913024181873e+02,-1.354201211279255634e+00,-1.361000545058887345e+00,-4.994794620844108302e+00
2.490800000000000125e+01,-3.466108971165640895e+01,-3.483512021476997234e+01,1.275927965077970612e+02,-1.354201211358787571e+00,-1.361000545138818518e+00,-4.994794621123892497e+00
2.490899999999999892e+01,-3.466244391286785032e+01,-3.483648121531518882e+01,1.275878017131756650e+02,-1.354201211438000207e+00,-1.361000545218429059e+00,-4.994794621402553148e+00
2.491000000000000014e+01,-3.466379811407936984e+01,-3.483784221586048346e+01,1.275828069185539846e+02,-1.354201211516895098e+00,-1.361000545297720077e+00,-4.994794621680095581e+00
2.491100000000000136e+01,-3.466515231529096752e+01,-3.483920321640586337e+01,1.275778121239320342e+02,-1.354201211595473353e+00,-1.361000545376692905e+00,-4.994794621956524239e+00
2.491199999999999903e+01,-3.466650651650264336e+01,-3.484056421695132144e+01,1.275728173293097996e+02,-1.354201211673736083e+00,-1.361000545455348654e+00,-4.994794622231842673e+00
2.491300000000000026e+01,-3.466786071771439737e+01,-3.484192521749685767e+01,1.275678225346872949e+02,-1.354201211751684619e+00,-1.361000545533688655e+00,-4.994794622506056214e+00
2.491400000000000148e+01,-3.466921491892622953e+01,-3.484328621804247206e+01,1.275628277400645203e+02,-1.354201211829320295e+00,-1.361000545611714019e+00,-4.994794622779169302e+00
2.491499999999999915e+01,-3.467056912013813275e+01,-3.484464721858816461e+01,1.275578329454414757e+02,-1.354201211906644442e+00,-1.361000545689426300e+00,-4.994794623051186377e+00
2.491600000000000037e+01,-3.467192332135011412e+01,-3.484600821913392821e+01,1.275528381508181468e+02,-1.354201211983658171e+00,-1.361000545766826608e+00,-4.994794623322110994e+00
2.491700000000000159e+01,-3.467327752256217366e+01,-3.484736921967976997e+01,1.275478433561945479e+02,-1.354201212060362813e+00,-1.361000545843916276e+00,-4.994794623591948479e+00
2.491799999999999926e+01,-3.467463172377431135e+01,-3.484873022022568989e+01,1.275428485615706933e+02,-1.354201212136759480e+00,-1.361000545920696414e+00,-4.994794623860702387e+00
2.491900000000000048e+01,-3.467598592498652721e+01,-3.485009122077168797e+01,1.275378537669465686e+02,-1.354201212212849503e+00,-1.361000545997168354e+00,-4.994794624128378047e+00
2.492000000000000171e+01,-3.467734012619881412e+01,-3.485145222131776421e+01,1.275328589723221739e+02,-1.354201212288633993e+00,-1.361000546073333428e+00,-4.994794624394979010e+00
2.492099999999999937e+01,-3.467869432741117919e+01,-3.485281322186391151e+01,1.275278641776975093e+02,-1.354201212364114504e+00,-1.361000546149192747e+00,-4.994794624660509719e+00
2.492200000000000060e+01,-3.468004852862361531e+01,-3.485417422241013696e+01,1.275228693830725888e+02,-1.354201212439291924e+00,-1.361000546224747643e+00,-4.994794624924974613e+00
2.492300000000000182e+01,-3.468140272983612959e+01,-3.485553522295643347e+01,1.275178745884473983e+02,-1.354201212514167585e+00,-1.361000546299999225e+00,-4.994794625188378134e+00
2.492399999999999949e+01,-3.468275693104871493e+01,-3.485689622350280814e+01,1.275128797938219520e+02,-1.354201212588742598e+00,-1.361000546374948827e+00,-4.994794625450723835e+00
2.492500000000000071e+01,-3.468411113226137843e+01,-3.485825722404926097e+01,1.275078849991962358e+02,-1.354201212663018294e+00,-1.361000546449597337e+00,-4.994794625712017044e+00
2.492600000000000193e+01,-3.468546533347411298e+01,-3.485961822459578485e+01,1.275028902045702637e+02,-1.354201212736996007e+00,-1.361000546523946531e+00,-4.994794625972261315e+00
2.492699999999999960e+01,-3.468681953468692569e+01,-3.486097922514237979e+01,1.274978954099440358e+02,-1.354201212810676624e+00,-1.361000546597997296e+00,-4.994794626231461088e+00
2.492800000000000082e+01,-3.468817373589980946e+01,-3.486234022568905289e+01,1.274929006153175521e+02,-1.354201212884061478e+00,-1.361000546671750522e+00,-4.994794626489619915e+00
2.492900000000000205e+01,-3.468952793711276428e+01,-3.486370122623579704e+01,1.274879058206907985e+02,-1.354201212957151679e+00,-1.361000546745207762e+00,-4.994794626746743127e+00
2.492999999999999972e+01,-3.469088213832579726e+01,-3.486506222678261224e+01,1.274829110260637890e+02,-1.354201213029948558e+00,-1.361000546818370127e+00,-4.994794627002834275e+00
2.493100000000000094e+01,-3.469223633953890129e+01,-3.486642322732950561e+01,1.274779162314365379e+02,-1.354201213102453227e+00,-1.361000546891238949e+00,-4.994794627257896913e+00
2.493200000000000216e+01,-3.469359054075207638e+01,-3.486778422787647003e+01,1.274729214368090311e+02,-1.354201213174667018e+00,-1.361000546963815117e+00,-4.994794627511936369e+00
2.493299999999999983e+01,-3.469494474196532252e+01,-3.486914522842350550e+01,1.274679266421812684e+02,-1.354201213246590818e+00,-1.361000547036099961e+00,-4.994794627764955308e+00
2.493400000000000105e+01,-3.469629894317863972e+01,-3.487050622897061203e+01,1.274629318475532500e+02,-1.354201213318225960e+00,-1.361000547108094816e+00,-4.994794628016959059e+00
2.493500000000000227e+01,-3.469765314439202797e+01,-3.487186722951778961e+01,1.274579370529249758e+02,-1.354201213389573555e+00,-1.361000547179800568e+00,-4.994794628267951175e+00
2.493599999999999994e+01,-3.469900734560548727e+01,-3.487322823006503825e+01,1.274529422582964600e+02,-1.354201213460634712e+00,-1.361000547251218551e+00,-4.994794628517936097e+00
2.493700000000000117e+01,-3.470036154681901763e+01,-3.487458923061235794e+01,1.274479474636676883e+02,-1.354201213531410763e+00,-1.361000547322349874e+00,-4.994794628766917377e+00
2.493799999999999883e+01,-3.470171574803261905e+01,-3.487595023115974868e+01,1.274429526690386751e+02,-1.354201213601902598e+00,-1.361000547393195648e+00,-4.994794629014899456e+00
2.493900000000000006e+01,-3.470306994924629151e+01,-3.487731123170721048e+01,1.274379578744094204e+02,-1.354201213672111548e+00,-1.361000547463757204e+00,-4.994794629261885888e+00
2.494000000000000128e+01,-3.470442415046003504e+01,-3.487867223225474334e+01,1.274329630797799098e+02,-1.354201213742038723e+00,-1.361000547534035432e+00,-4.994794629507881112e+00
2.494099999999999895e+01,-3.470577835167384961e+01,-3.488003323280234724e+01,1.274279682851501576e+02,-1.354201213811685012e+00,-1.361000547604031441e+00,-4.994794629752888682e+00
2.494200000000000017e+01,-3.470713255288772814e+01,-3.488139423335002220e+01,1.274229734905201639e+02,-1.354201213881051746e+00,-1.361000547673746564e+00,-4.994794629996913038e+00
2.494300000000000139e+01,-3.470848675410167772e+01,-3.488275523389776822e+01,1.274179786958899285e+02,-1.354201213950140259e+00,-1.361000547743181910e+00,-4.994794630239957733e+00
2.494399999999999906e+01,-3.470984095531569835e+01,-3.488411623444557819e+01,1.274129839012594516e+02,-1.354201214018951216e+00,-1.361000547812338368e+00,-4.994794630482026321e+00
2.494500000000000028e+01,-3.471119515652978293e+01,-3.488547723499345921e+01,1.274079891066287331e+02,-1.354201214087485949e+00,-1.361000547881217271e+00,-4.994794630723123241e+00
2.494600000000000151e+01,-3.471254935774393857e+01,-3.488683823554141128e+01,1.274029943119977730e+02,-1.354201214155745570e+00,-1.361000547949819728e+00,-4.994794630963252935e+00
2.494699999999999918e+01,-3.471390355895816526e+01,-3.488819923608942730e+01,1.273979995173665714e+02,-1.354201214223731187e+00,-1.361000548018146850e+00,-4.994794631202418955e+00
2.494800000000000040e+01,-3.471525776017245590e+01,-3.488956023663751438e+01,1.273930047227351281e+02,-1.354201214291444133e+00,-1.361000548086199746e+00,-4.994794631440624855e+00
2.494900000000000162e+01,-3.471661196138681760e+01,-3.489092123718566540e+01,1.273880099281034433e+02,-1.354201214358885075e+00,-1.361000548153979306e+00,-4.994794631677874186e+00
2.494999999999999929e+01,-3.471796616260124324e+01,-3.489228223773388748e+01,1.273830151334715310e+02,-1.354201214426055566e+00,-1.361000548221487083e+00,-4.994794631914171390e+00
2.495100000000000051e+01,-3.471932036381573283e+01,-3.489364323828217351e+01,1.273780203388393772e+02,-1.354201214492956273e+00,-1.361000548288723744e+00,-4.994794632149520019e+00
2.495200000000000173e+01,-3.472067456503029348e+01,-3.489500423883053060e+01,1.273730255442069961e+02,-1.354201214559588529e+00,-1.361000548355690620e+00,-4.994794632383923627e+00
2.495299999999999940e+01,-3.472202876624491807e+01,-3.489636523937895163e+01,1.273680307495743733e+02,-1.354201214625953220e+00,-1.361000548422388601e+00,-4.994794632617386654e+00
2.495400000000000063e+01,-3.472338296745960662e+01,-3.489772623992744371e+01,1.273630359549415232e+02,-1.354201214692051680e+00,-1.361000548488819017e+00,-4.994794632849912652e+00
2.495500000000000185e+01,-3.472473716867436622e+01,-3.489908724047599975e+01,1.273580411603084457e+02,-1.354201214757884797e+00,-1.361000548554982759e+00,-4.994794633081505175e+00
2.495599999999999952e+01,-3.472609136988918976e+01,-3.490044824102461973e+01,1.273530463656751266e+02,-1.354201214823453681e+00,-1.361000548620880934e+00,-4.994794633312167775e+00
2.495700000000000074e+01,-3.472744557110407726e+01,-3.490180924157330367e+01,1.273480515710415801e+02,-1.354201214888759219e+00,-1.361000548686514211e+00,-4.994794633541904894e+00
2.495800000000000196e+01,-3.472879977231902870e+01,-3.490317024212205865e+01,1.273430567764078063e+02,-1.354201214953802523e+00,-1.361000548751884143e+00,-4.994794633770720083e+00
2.495899999999999963e+01,-3.473015397353404410e+01,-3.490453124267087759e+01,1.273380619817738051e+02,-1.354201215018584925e+00,-1.361000548816991840e+00,-4.994794633998616895e+00
2.496000000000000085e+01,-3.473150817474913055e+01,-3.490589224321976047e+01,1.273330671871395765e+02,-1.354201215083107313e+00,-1.361000548881838190e+00,-4.994794634225598884e+00
2.496100000000000207e+01,-3.473286237596428094e+01,-3.490725324376870731e+01,1.273280723925051205e+02,-1.354201215147370574e+00,-1.361000548946424082e+00,-4.994794634451669602e+00
