time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
19.830000,0.002601,-0.004052,9.806955,-0.002696,-0.015849,0.003464,-0.000002395,0.000022844,-0.000043926,-0.007633,-0.005825,0.002630,0.999950
19.840000,-0.005077,0.036341,9.801706,-0.002278,-0.015124,0.004576,-0.000002297,0.000022750,-0.000044055,-0.007643,-0.005900,0.002650,0.999950
19.850000,0.048991,0.037044,9.872288,-0.001116,-0.015676,0.003826,-0.000002140,0.000022405,-0.000043647,-0.007652,-0.005975,0.002670,0.999949
19.860000,0.054814,0.040845,9.879941,-0.001246,-0.015436,0.003351,-0.000002403,0.000022611,-0.000043964,-0.007660,-0.006048,0.002689,0.999949
19.870000,0.049612,0.015792,9.848044,-0.001207,-0.015004,0.003452,-0.000002361,0.000022560,-0.000044140,-0.007668,-0.006121,0.002707,0.999948
19.880000,0.035746,0.056057,9.830862,-0.000921,-0.014215,0.003261,-0.000002368,0.000022795,-0.000043818,-0.007676,-0.006192,0.002725,0.999948
19.890000,0.039061,0.030261,9.844399,-0.002349,-0.013833,0.002637,-0.000002511,0.000022551,-0.000043866,-0.007682,-0.006262,0.002742,0.999947
19.900000,0.059565,0.067450,9.875176,-0.001126,-0.014280,0.002982,-0.000002216,0.000022945,-0.000044111,-0.007688,-0.006332,0.002759,0.999947
19.910000,0.050730,0.038451,9.820455,-0.000207,-0.012845,0.003767,-0.000002201,0.000022661,-0.000044293,-0.007694,-0.006400,0.002775,0.999946
19.920000,0.024176,0.033569,9.807206,-0.000593,-0.014440,0.002640,-0.000002730,0.000022559,-0.000044065,-0.007699,-0.006468,0.002791,0.999946
19.930000,0.053979,0.029158,9.850591,-0.001728,-0.014952,0.003126,-0.000002483,0.000022782,-0.000043838,-0.007705,-0.006534,0.002806,0.999945
19.940000,0.051150,0.015601,9.834353,-0.000487,-0.014609,0.002908,-0.000002067,0.000022772,-0.000043881,-0.007709,-0.006599,0.002821,0.999945
19.950000,0.024137,0.001512,9.819279,-0.001047,-0.012846,0.002777,-0.000002598,0.000023012,-0.000043723,-0.007714,-0.006663,0.002836,0.999944
19.960000,0.024537,0.021735,9.813910,-0.001326,-0.012761,0.002406,-0.000002533,0.000022618,-0.000043831,-0.007720,-0.006726,0.002851,0.999944
19.970000,0.071686,0.062179,9.898358,-0.000222,-0.011415,0.002527,-0.000002499,0.000022634,-0.000044018,-0.007724,-0.006788,0.002865,0.999943
19.980000,0.083285,0.066852,9.903137,-0.001020,-0.012623,0.001536,-0.000002345,0.000022680,-0.000043939,-0.007727,-0.006850,0.002878,0.999943
19.990000,0.033390,0.025703,9.856511,0.000202,-0.012429,0.002763,-0.000002762,0.000022736,-0.000043866,-0.007729,-0.006912,0.002891,0.999942
20.000000,0.058910,-0.000044,9.839126,0.000076,-0.012162,0.002841,-0.000002016,0.000022730,-0.000043648,-0.007730,-0.006972,0.002904,0.999942
20.010000,0.072955,0.038072,9.852323,-0.000109,-0.012371,0.001777,-0.000002528,0.000022715,-0.000044087,-0.007731,-0.007031,0.002915,0.999941
20.020000,0.061643,0.026051,9.848070,-0.000436,-0.011713,0.001963,-0.000002602,0.000022823,-0.000043869,-0.007732,-0.007090,0.002927,0.999941
20.030000,0.036166,0.050407,9.824371,-0.000430,-0.011211,0.001940,-0.000002524,0.000022630,-0.000043968,-0.007731,-0.007148,0.002937,0.999940
20.040000,0.041973,0.023453,9.833153,-0.000430,-0.010080,0.001792,-0.000002360,0.000022727,-0.000044054,-0.007730,-0.007205,0.002947,0.999940
20.050000,0.027871,0.025097,9.859397,-0.000214,-0.010141,0.002279,-0.000002581,0.000022609,-0.000044032,-0.007728,-0.007259,0.002957,0.999939
20.060000,0.014671,0.030072,9.837783,0.000700,-0.010622,0.002588,-0.000002519,0.000022720,-0.000043947,-0.007727,-0.007311,0.002965,0.999939
20.070000,0.011932,-0.006139,9.850347,-0.000133,-0.009887,0.001636,-0.000002376,0.000022801,-0.000044059,-0.007726,-0.007360,0.002974,0.999939
20.080000,-0.007656,0.012903,9.872702,-0.000044,-0.009153,0.001960,-0.000002566,0.000022647,-0.000044027,-0.007726,-0.007407,0.002982,0.999938
20.090000,0.046695,0.023389,9.836736,-0.000590,-0.009073,0.001111,-0.000002308,0.000022821,-0.000044065,-0.007726,-0.007452,0.002990,0.999938
20.100000,0.046268,-0.008754,9.841116,-0.000717,-0.008383,0.000376,-0.000002463,0.000022609,-0.000043837,-0.007727,-0.007495,0.002998,0.999938
20.110000,0.049937,0.009450,9.838301,-0.000840,-0.008475,0.002112,-0.000002676,0.000022490,-0.000043912,-0.007728,-0.007538,0.003006,0.999937
20.120000,0.044233,0.025733,9.849148,-0.000332,-0.009364,0.001448,-0.000002450,0.000022627,-0.000043885,-0.007729,-0.007580,0.003013,0.999937
20.130000,0.106377,0.035670,9.852604,0.000354,-0.007220,-0.000181,-0.000002603,0.000022800,-0.000043972,-0.007728,-0.007623,0.003020,0.999937
20.140000,0.079577,0.045940,9.874026,0.000802,-0.008436,0.000385,-0.000002599,0.000022619,-0.000043965,-0.007725,-0.007667,0.003027,0.999936
20.150000,0.072340,0.072670,9.821422,0.000731,-0.007792,0.001238,-0.000002701,0.000022801,-0.000044079,-0.007720,-0.007710,0.003032,0.999936
20.160000,0.070192,0.042654,9.834737,0.000554,-0.009045,0.000561,-0.000002205,0.000022838,-0.000043886,-0.007714,-0.007753,0.003036,0.999936
20.170000,-0.009755,0.031441,9.810963,0.001698,-0.008313,0.000076,-0.000002700,0.000022863,-0.000043921,-0.007707,-0.007794,0.003040,0.999935
20.180000,0.023690,0.042515,9.842280,0.000251,-0.009174,0.000787,-0.000002519,0.000022623,-0.000044001,-0.007700,-0.007833,0.003043,0.999935
20.190000,0.046696,0.060726,9.892665,0.001810,-0.008529,-0.000571,-0.000002238,0.000022819,-0.000043821,-0.007692,-0.007871,0.003045,0.999935
20.200000,0.071958,0.056531,9.917676,0.002131,-0.006769,-0.000095,-0.000002491,0.000022656,-0.000044170,-0.007683,-0.007907,0.003046,0.999935
20.210000,0.025869,0.057829,9.871906,0.001511,-0.007704,0.000516,-0.000002427,0.000022836,-0.000044101,-0.007674,-0.007943,0.003047,0.999934
20.220000,0.047542,0.025311,9.859054,0.002564,-0.006653,0.000040,-0.000002650,0.000022537,-0.000043739,-0.007664,-0.007976,0.003048,0.999934
20.230000,0.066530,0.055169,9.823836,0.001954,-0.005868,-0.000341,-0.000002524,0.000022652,-0.000043846,-0.007653,-0.008009,0.003047,0.999934
20.240000,0.062204,0.024458,9.809948,0.003278,-0.006323,-0.000426,-0.000002512,0.000022951,-0.000043855,-0.007642,-0.008041,0.003047,0.999934
20.250000,0.055745,0.037375,9.827261,0.002053,-0.006824,-0.000198,-0.000002901,0.000022862,-0.000043927,-0.007630,-0.008071,0.003045,0.999934
20.260000,0.034920,0.001521,9.853277,0.003179,-0.006420,0.000753,-0.000002382,0.000022613,-0.000043884,-0.007618,-0.008100,0.003043,0.999934
20.270000,0.065888,0.073872,9.865541,0.002196,-0.006351,0.000251,-0.000002746,0.000022582,-0.000044016,-0.007604,-0.008129,0.003040,0.999933
20.280000,0.061035,0.064486,9.875822,0.003164,-0.006171,-0.001582,-0.000002546,0.000022622,-0.000043700,-0.007589,-0.008156,0.003036,0.999933
20.290000,0.034402,0.033788,9.868196,0.002632,-0.005445,-0.000633,-0.000002703,0.000022965,-0.000043627,-0.007572,-0.008183,0.003032,0.999933
20.300000,0.036772,0.048641,9.886243,0.003381,-0.003712,-0.001319,-0.000002397,0.000022708,-0.000043856,-0.007556,-0.008207,0.003027,0.999933
20.310000,-0.026185,-0.021387,9.820874,0.002489,-0.003758,-0.001741,-0.000002518,0.000022460,-0.000043813,-0.007540,-0.008228,0.003021,0.999933
20.320000,0.002310,0.022690,9.853529,0.002393,-0.003234,-0.001947,-0.000002730,0.000022512,-0.000044011,-0.007525,-0.008247,0.003015,0.999933
20.330000,-0.002229,-0.007757,9.805068,0.002174,-0.003115,-0.002133,-0.000002499,0.000022725,-0.000043802,-0.007511,-0.008262,0.003010,0.999933
20.340000,0.007360,0.017690,9.851273,0.001294,-0.002962,-0.001874,-0.000002770,0.000022496,-0.000043922,-0.007499,-0.008274,0.003004,0.999933
20.350000,0.097896,0.049293,9.877011,0.002649,-0.002493,-0.001362,-0.000002547,0.000022562,-0.000043974,-0.007485,-0.008287,0.002997,0.999933
20.360000,0.107028,0.055752,9.879379,0.003507,-0.001747,-0.001028,-0.000002487,0.000022951,-0.000043944,-0.007470,-0.008300,0.002990,0.999933
20.370000,0.045559,0.041758,9.858925,0.003266,-0.002534,-0.001577,-0.000002565,0.000022485,-0.000043936,-0.007453,-0.008313,0.002982,0.999933
20.380000,0.064072,0.076671,9.854509,0.002902,-0.002225,-0.000834,-0.000002703,0.000022935,-0.000043927,-0.007435,-0.008326,0.002973,0.999933
20.390000,-0.004062,-0.001971,9.815934,0.004274,-0.001747,-0.001589,-0.000002665,0.000022702,-0.000043782,-0.007417,-0.008336,0.002964,0.999933
20.400000,0.016109,-0.003101,9.816176,0.003509,-0.002071,-0.001787,-0.000002653,0.000022684,-0.000044066,-0.007399,-0.008343,0.002954,0.999933
20.410000,-0.009045,-0.009335,9.835445,0.004045,-0.001160,-0.002756,-0.000002611,0.000022504,-0.000043800,-0.007383,-0.008347,0.002944,0.999934
20.420000,-0.018378,-0.003940,9.838353,0.003250,-0.000521,-0.001165,-0.000002779,0.000022513,-0.000043686,-0.007369,-0.008348,0.002934,0.999934
20.430000,0.048972,0.042458,9.863415,0.003038,-0.000672,-0.002019,-0.000002764,0.000022770,-0.000043931,-0.007353,-0.008348,0.002924,0.999934
20.440000,0.084933,0.039740,9.862938,0.004145,-0.000183,-0.002017,-0.000002572,0.000022883,-0.000043641,-0.007337,-0.008349,0.002913,0.999934
20.450000,0.020909,0.054262,9.859026,0.003894,-0.000387,-0.002770,-0.000002621,0.000022714,-0.000043846,-0.007319,-0.008349,0.002901,0.999934
20.460000,0.043665,0.018488,9.871157,0.004278,-0.000158,-0.001798,-0.000002624,0.000022759,-0.000043958,-0.007299,-0.008347,0.002888,0.999934
20.470000,-0.008597,0.006011,9.806375,0.004104,0.000239,-0.003125,-0.000002648,0.000022827,-0.000044159,-0.007279,-0.008343,0.002875,0.999935
20.480000,0.002721,-0.008243,9.856651,0.003795,0.001183,-0.002774,-0.000002632,0.000022663,-0.000043890,-0.007260,-0.008335,0.002861,0.999935
20.490000,-0.005853,-0.021878,9.854674,0.003311,0.002865,-0.003484,-0.000002384,0.000022690,-0.000043847,-0.007243,-0.008324,0.002847,0.999935
20.500000,-0.019699,0.008875,9.814841,0.004218,0.003551,-0.001989,-0.000002552,0.000022614,-0.000044053,-0.007226,-0.008310,0.002832,0.999935
20.510000,0.116674,0.060884,9.869860,0.003905,0.002168,-0.002966,-0.000002823,0.000022607,-0.000043973,-0.007208,-0.008296,0.002817,0.999936
20.520000,0.092725,0.026744,9.872846,0.004206,0.002362,-0.002867,-0.000002601,0.000022956,-0.000043946,-0.007188,-0.008283,0.002801,0.999936
20.530000,0.048284,0.068191,9.877384,0.004599,0.003077,-0.003253,-0.000002648,0.000022509,-0.000043692,-0.007167,-0.008269,0.002785,0.999936
20.540000,0.072182,0.055182,9.862437,0.005168,0.002905,-0.004831,-0.000002513,0.000022566,-0.000044209,-0.007144,-0.008254,0.002767,0.999937
20.550000,-0.007473,0.005228,9.849082,0.004325,0.003026,-0.004155,-0.000002542,0.000022513,-0.000044121,-0.007122,-0.008237,0.002749,0.999937
20.560000,-0.002069,0.028385,9.859733,0.003757,0.004087,-0.004368,-0.000002507,0.000022637,-0.000044088,-0.007100,-0.008217,0.002731,0.999937
20.570000,-0.026775,-0.031130,9.828942,0.003652,0.004128,-0.004456,-0.000002479,0.000022569,-0.000043963,-0.007079,-0.008193,0.002712,0.999938
20.580000,-0.022634,-0.012727,9.851924,0.004050,0.005388,-0.003546,-0.000002573,0.000022572,-0.000043969,-0.007059,-0.008166,0.002693,0.999938
20.590000,0.097573,0.050364,9.880204,0.004130,0.005474,-0.003149,-0.000002586,0.000022558,-0.000044332,-0.007038,-0.008139,0.002673,0.999939
20.600000,0.113449,0.064260,9.873080,0.005388,0.003854,-0.003857,-0.000002554,0.000022743,-0.000043730,-0.007016,-0.008113,0.002653,0.999939
20.610000,0.065434,0.040054,9.866612,0.004984,0.004767,-0.003979,-0.000002719,0.000022393,-0.000043751,-0.006992,-0.008086,0.002632,0.999939
20.620000,0.066247,0.047145,9.884599,0.006329,0.004838,-0.005116,-0.000002719,0.000022656,-0.000043821,-0.006966,-0.008059,0.002610,0.999940
20.630000,0.003618,-0.009782,9.850785,0.004465,0.006004,-0.004225,-0.000002595,0.000022351,-0.000043920,-0.006941,-0.008028,0.002588,0.999940
20.640000,0.006575,0.020805,9.840945,0.004647,0.006338,-0.004479,-0.000002643,0.000022666,-0.000043720,-0.006917,-0.007995,0.002565,0.999941
20.650000,-0.035971,-0.025496,9.850975,0.005035,0.006843,-0.005173,-0.000002553,0.000022502,-0.000043855,-0.006893,-0.007959,0.002542,0.999941
20.660000,-0.014840,0.000599,9.857119,0.004661,0.008409,-0.004188,-0.000002248,0.000022454,-0.000044198,-0.006871,-0.007919,0.002519,0.999942
20.670000,0.087426,0.024319,9.875974,0.004395,0.007977,-0.004730,-0.000002587,0.000022463,-0.000044054,-0.006848,-0.007879,0.002495,0.999942
20.680000,0.098862,0.066329,9.906256,0.004626,0.008129,-0.004923,-0.000002608,0.000022691,-0.000044312,-0.006823,-0.007840,0.002471,0.999943
20.690000,0.034703,0.031675,9.878115,0.005069,0.008999,-0.004432,-0.000002696,0.000022574,-0.000043758,-0.006798,-0.007800,0.002446,0.999943
20.700000,0.033181,0.072078,9.876974,0.005646,0.006885,-0.005099,-0.000002590,0.000022524,-0.000043990,-0.006771,-0.007759,0.002420,0.999944
20.710000,-0.023516,0.009401,9.841796,0.004831,0.008935,-0.004824,-0.000002663,0.000022673,-0.000043887,-0.006744,-0.007715,0.002394,0.999945
20.720000,-0.003339,0.025591,9.878341,0.004885,0.010517,-0.004560,-0.000002406,0.000022852,-0.000043968,-0.006719,-0.007669,0.002367,0.999945
20.730000,0.017187,0.011482,9.858778,0.005855,0.010912,-0.005812,-0.000002529,0.000022510,-0.000044181,-0.006693,-0.007620,0.002340,0.999946
20.740000,0.021230,0.004467,9.857771,0.004850,0.009806,-0.004708,-0.000002332,0.000022678,-0.000043982,-0.006669,-0.007568,0.002313,0.999946
20.750000,0.074407,0.054557,9.892855,0.004886,0.010128,-0.005869,-0.000002655,0.000022534,-0.000043862,-0.006643,-0.007515,0.002285,0.999947
20.760000,0.102553,0.028258,9.869045,0.004997,0.009975,-0.005161,-0.000002475,0.000022674,-0.000043895,-0.006617,-0.007463,0.002256,0.999948
20.770000,0.032401,0.060123,9.840712,0.005222,0.012156,-0.005691,-0.000002570,0.000022665,-0.000043759,-0.006589,-0.007410,0.002227,0.999948
20.780000,0.066005,0.058424,9.850810,0.006856,0.010693,-0.006088,-0.000002731,0.000022640,-0.000043751,-0.006560,-0.007357,0.002197,0.999949
20.790000,0.032791,0.051998,9.903530,0.006092,0.012302,-0.005909,-0.000002411,0.000022488,-0.000043920,-0.006530,-0.007303,0.002167,0.999950
20.800000,0.037328,0.041475,9.893008,0.005858,0.011581,-0.005515,-0.000002355,0.000022503,-0.000043943,-0.006499,-0.007248,0.002136,0.999950
20.810000,0.024430,-0.008498,9.864839,0.005537,0.011793,-0.006918,-0.000002460,0.000022573,-0.000043965,-0.006469,-0.007191,0.002104,0.999951
20.820000,0.019430,-0.000582,9.850570,0.005567,0.012179,-0.006283,-0.000002508,0.000022690,-0.000044002,-0.006438,-0.007132,0.002072,0.999952
20.830000,0.119541,0.059607,9.884583,0.006400,0.012338,-0.007244,-0.000002558,0.000022429,-0.000043977,-0.006406,-0.007074,0.002040,0.999952
20.840000,0.116624,0.051893,9.880895,0.006250,0.011530,-0.007248,-0.000002630,0.000022544,-0.000044147,-0.006372,-0.007018,0.002007,0.999953
20.850000,0.076349,0.037655,9.908579,0.007669,0.010723,-0.006925,-0.000002320,0.000022467,-0.000043844,-0.006336,-0.006962,0.001973,0.999954
20.860000,0.084553,0.066194,9.890759,0.007159,0.011421,-0.006629,-0.000002501,0.000022179,-0.000043931,-0.006299,-0.006906,0.001938,0.999954
20.870000,0.036373,0.037329,9.850734,0.007214,0.012695,-0.007167,-0.000002526,0.000022499,-0.000043729,-0.006262,-0.006848,0.001903,0.999955
20.880000,0.017010,-0.013390,9.858223,0.008370,0.011601,-0.007874,-0.000002537,0.000022526,-0.000044234,-0.006225,-0.006787,0.001868,0.999956
20.890000,-0.020295,-0.041756,9.859848,0.007456,0.012452,-0.007224,-0.000002611,0.000022486,-0.000044018,-0.006190,-0.006722,0.001833,0.999957
20.900000,0.009211,-0.008902,9.825257,0.007021,0.014923,-0.006742,-0.000002446,0.000022843,-0.000043965,-0.006157,-0.006654,0.001797,0.999957
20.910000,0.090802,0.083845,9.878957,0.007106,0.013851,-0.007034,-0.000002390,0.000022430,-0.000043978,-0.006123,-0.006585,0.001761,0.999958
20.920000,0.048277,0.031863,9.899739,0.006069,0.013677,-0.007781,-0.000002444,0.000022519,-0.000044013,-0.006087,-0.006516,0.001724,0.999959
20.930000,0.032939,0.009003,9.850826,0.006355,0.013122,-0.006834,-0.000002383,0.000022660,-0.000044096,-0.006051,-0.006446,0.001687,0.999959
20.940000,0.021228,0.029707,9.834064,0.006148,0.014505,-0.006741,-0.000002436,0.000022360,-0.000043946,-0.006016,-0.006374,0.001650,0.999960
20.950000,0.020944,0.019812,9.834532,0.006733,0.015470,-0.007624,-0.000002396,0.000022490,-0.000043966,-0.005980,-0.006299,0.001612,0.999961
20.960000,0.029242,-0.006778,9.864239,0.007571,0.015970,-0.007461,-0.000002556,0.000022647,-0.000043965,-0.005946,-0.006222,0.001573,0.999962
20.970000,0.030171,0.029412,9.851817,0.006838,0.015571,-0.007636,-0.000002485,0.000022507,-0.000044022,-0.005911,-0.006144,0.001535,0.999962
20.980000,0.027891,0.018799,9.871674,0.006367,0.016265,-0.006736,-0.000002269,0.000022489,-0.000044038,-0.005877,-0.006064,0.001496,0.999963
20.990000,0.087377,0.030834,9.847184,0.007116,0.015561,-0.007537,-0.000002366,0.000022414,-0.000044095,-0.005841,-0.005984,0.001457,0.999964
21.000000,0.099936,0.039100,9.866030,0.006480,0.015504,-0.007046,-0.000002346,0.000022550,-0.000044021,-0.005804,-0.005905,0.001417,0.999965
21.010000,0.036259,0.049709,9.872702,0.007270,0.015568,-0.007755,-0.000002236,0.000022445,-0.000043953,-0.005766,-0.005825,0.001376,0.999965
21.020000,0.065227,0.048858,9.861882,0.007193,0.015858,-0.008088,-0.000002569,0.000022650,-0.000043949,-0.005728,-0.005744,0.001335,0.999966
21.030000,0.076160,0.033232,9.911818,0.007792,0.016630,-0.008088,-0.000002384,0.000022185,-0.000043961,-0.005689,-0.005663,0.001294,0.999967
21.040000,0.052669,0.017556,9.906889,0.007690,0.017154,-0.007674,-0.000002560,0.000022311,-0.000043865,-0.005649,-0.005583,0.001252,0.999968
21.050000,0.039832,0.014282,9.863827,0.008798,0.016480,-0.007788,-0.000002614,0.000022765,-0.000043787,-0.005609,-0.005501,0.001210,0.999968
21.060000,0.021762,0.013519,9.877076,0.008142,0.016841,-0.008578,-0.000002627,0.000022498,-0.000043947,-0.005569,-0.005417,0.001168,0.999969
21.070000,0.042168,0.024735,9.856408,0.007430,0.017047,-0.008304,-0.000002426,0.000022588,-0.000044070,-0.005530,-0.005332,0.001125,0.999970
21.080000,0.006382,0.023440,9.868174,0.008588,0.017196,-0.009505,-0.000002403,0.000022703,-0.000044007,-0.005491,-0.005245,0.001082,0.999971
21.090000,0.057458,0.057117,9.862547,0.008329,0.017891,-0.008228,-0.000002380,0.000022466,-0.000043923,-0.005450,-0.005159,0.001039,0.999971
21.100000,0.076044,0.059813,9.892797,0.008248,0.016865,-0.009056,-0.000002590,0.000022307,-0.000044051,-0.005408,-0.005071,0.000995,0.999972
21.110000,0.020461,0.033833,9.883235,0.008668,0.018903,-0.008431,-0.000002304,0.000022639,-0.000043905,-0.005366,-0.004982,0.000950,0.999973
21.120000,0.030914,0.020578,9.851727,0.008223,0.018078,-0.008565,-0.000002205,0.000022678,-0.000044251,-0.005324,-0.004892,0.000905,0.999973
21.130000,0.045656,0.036253,9.853275,0.008264,0.018490,-0.009621,-0.000002690,0.000022524,-0.000044231,-0.005281,-0.004801,0.000859,0.999974
21.140000,0.026159,0.021077,9.857224,0.008491,0.018676,-0.008522,-0.000002184,0.000022315,-0.000044097,-0.005238,-0.004709,0.000813,0.999975
21.150000,0.047545,-0.005442,9.847925,0.008025,0.019144,-0.009624,-0.000002312,0.000022518,-0.000044121,-0.005195,-0.004615,0.000767,0.999976
21.160000,0.017754,-0.005265,9.888358,0.008491,0.020817,-0.009220,-0.000002148,0.000022505,-0.000044037,-0.005152,-0.004519,0.000720,0.999976
21.170000,0.059932,0.062479,9.867108,0.008849,0.019152,-0.008929,-0.000002488,0.000022360,-0.000043941,-0.005108,-0.004423,0.000673,0.999977
21.180000,0.044812,0.043044,9.855115,0.008782,0.020074,-0.007551,-0.000002451,0.000022505,-0.000044121,-0.005064,-0.004325,0.000625,0.999978
21.190000,0.076847,0.022174,9.867929,0.009842,0.019230,-0.009010,-0.000002421,0.000022346,-0.000044051,-0.005020,-0.004228,0.000577,0.999978
21.200000,0.065074,0.041559,9.861044,0.008846,0.020587,-0.010365,-0.000002103,0.000022583,-0.000044101,-0.004975,-0.004129,0.000528,0.999979
21.210000,0.118386,0.109723,9.907473,0.008520,0.019267,-0.010587,-0.000002662,0.000022414,-0.000044308,-0.004927,-0.004033,0.000479,0.999980
21.220000,0.107622,0.075253,9.894628,0.010362,0.018873,-0.009855,-0.000002238,0.000022539,-0.000044146,-0.004877,-0.003938,0.000429,0.999980
21.230000,0.034295,0.023252,9.896719,0.010040,0.019380,-0.010190,-0.000002098,0.000022341,-0.000044202,-0.004827,-0.003843,0.000379,0.999981
21.240000,0.050762,0.019698,9.865380,0.010018,0.019104,-0.010304,-0.000002358,0.000022622,-0.000043980,-0.004777,-0.003746,0.000328,0.999982
21.250000,-0.011299,-0.040976,9.852829,0.009779,0.021192,-0.009889,-0.000002200,0.000022249,-0.000044076,-0.004728,-0.003645,0.000278,0.999982
21.260000,-0.014994,-0.022398,9.859549,0.008385,0.020849,-0.009632,-0.000002247,0.000022237,-0.000043922,-0.004681,-0.003541,0.000227,0.999983
21.270000,0.063316,0.005394,9.906505,0.009330,0.021629,-0.010046,-0.000002288,0.000022507,-0.000044294,-0.004635,-0.003436,0.000176,0.999983
21.280000,0.028189,0.010340,9.868282,0.009209,0.021505,-0.009637,-0.000002137,0.000022614,-0.000043891,-0.004589,-0.003329,0.000125,0.999984
21.290000,0.085219,0.018554,9.887122,0.008544,0.021961,-0.010236,-0.000002159,0.000022553,-0.000043920,-0.004543,-0.003222,0.000074,0.999984
21.300000,0.060112,0.042441,9.896415,0.008943,0.021927,-0.010184,-0.000002464,0.000022545,-0.000043811,-0.004497,-0.003113,0.000023,0.999985
21.310000,0.076775,0.027629,9.876913,0.009894,0.021282,-0.010293,-0.000002079,0.000022412,-0.000044160,-0.004450,-0.003005,-0.000029,0.999986
21.320000,0.078519,0.052033,9.881764,0.010197,0.021502,-0.010771,-0.000001872,0.000022573,-0.000044252,-0.004402,-0.002896,-0.000081,0.999986
21.330000,0.029648,0.030845,9.912885,0.008953,0.022736,-0.010984,-0.000002107,0.000022284,-0.000043996,-0.004355,-0.002785,-0.000134,0.999987
21.340000,0.019121,0.018386,9.879416,0.008336,0.022977,-0.011015,-0.000002343,0.000022187,-0.000043708,-0.004309,-0.002673,-0.000186,0.999987
21.350000,0.090257,0.052438,9.910872,0.009441,0.022598,-0.009720,-0.000002163,0.000022567,-0.000044258,-0.004261,-0.002562,-0.000239,0.999988
21.360000,0.099967,0.077075,9.900911,0.009701,0.021920,-0.010172,-0.000002192,0.000022389,-0.000044160,-0.004211,-0.002451,-0.000293,0.999988
21.370000,0.058189,0.047577,9.873293,0.009116,0.022291,-0.010137,-0.000002089,0.000022483,-0.000044047,-0.004161,-0.002341,-0.000347,0.999989
21.380000,0.066004,0.043733,9.872680,0.010980,0.022556,-0.010357,-0.000002149,0.000022267,-0.000044052,-0.004109,-0.002231,-0.000401,0.999989
21.390000,0.028074,0.004304,9.863924,0.011394,0.022044,-0.010030,-0.000002112,0.000022402,-0.000044090,-0.004058,-0.002120,-0.000456,0.999989
21.400000,0.059634,0.022026,9.865250,0.009191,0.021517,-0.010838,-0.000002384,0.000022227,-0.000044147,-0.004007,-0.002008,-0.000511,0.999990
21.410000,0.091023,0.064552,9.867152,0.010261,0.022545,-0.011503,-0.000002055,0.000022229,-0.000043930,-0.003954,-0.001896,-0.000566,0.999990
21.420000,0.101456,0.042459,9.889892,0.010440,0.022248,-0.009878,-0.000001803,0.000022325,-0.000044077,-0.003900,-0.001785,-0.000622,0.999991
21.430000,0.027015,0.017823,9.888912,0.011411,0.022685,-0.011376,-0.000002098,0.000022260,-0.000043924,-0.003847,-0.001672,-0.000678,0.999991
21.440000,0.025131,0.019331,9.891135,0.011118,0.022272,-0.010994,-0.000002225,0.000022383,-0.000044047,-0.003794,-0.001558,-0.000734,0.999991
21.450000,0.017924,-0.008633,9.858407,0.010517,0.023880,-0.011767,-0.000001988,0.000022417,-0.000044065,-0.003742,-0.001441,-0.000790,0.999992
21.460000,-0.001515,-0.032826,9.846400,0.009541,0.023639,-0.011708,-0.000002345,0.000022129,-0.000043887,-0.003692,-0.001321,-0.000846,0.999992
21.470000,0.082195,0.063609,9.881714,0.009279,0.024352,-0.010753,-0.000002283,0.000022312,-0.000043743,-0.003641,-0.001201,-0.000903,0.999992
21.480000,0.092613,0.051787,9.870323,0.010837,0.024658,-0.011255,-0.000002350,0.000022224,-0.000044063,-0.003588,-0.001082,-0.000960,0.999993
21.490000,0.022195,0.041359,9.866599,0.010193,0.023709,-0.010714,-0.000002001,0.000022290,-0.000044307,-0.003536,-0.000962,-0.001017,0.999993
21.500000,0.027803,0.014372,9.842489,0.010401,0.024112,-0.010833,-0.000001794,0.000022298,-0.000044150,-0.003485,-0.000841,-0.001074,0.999993
21.510000,0.014975,0.017715,9.837266,0.010777,0.024368,-0.011312,-0.000002001,0.000022751,-0.000044362,-0.003433,-0.000718,-0.001131,0.999993
21.520000,0.051336,-0.005548,9.877146,0.009991,0.025182,-0.011188,-0.000002081,0.000022537,-0.000044349,-0.003382,-0.000594,-0.001189,0.999993
21.530000,0.090545,0.054553,9.906144,0.010398,0.025149,-0.010342,-0.000002111,0.000022305,-0.000044344,-0.003329,-0.000472,-0.001247,0.999994
21.540000,0.082100,0.079692,9.899562,0.010823,0.023781,-0.012183,-0.000002048,0.000022054,-0.000044109,-0.003274,-0.000352,-0.001306,0.999994
21.550000,0.003181,0.017708,9.842827,0.010705,0.025495,-0.012717,-0.000002163,0.000022347,-0.000044161,-0.003219,-0.000231,-0.001365,0.999994
21.560000,-0.005798,-0.001668,9.839825,0.011154,0.024672,-0.011987,-0.000001899,0.000022190,-0.000044436,-0.003165,-0.000107,-0.001424,0.999994
21.570000,0.059817,0.039762,9.874153,0.010813,0.024219,-0.012089,-0.000001953,0.000022067,-0.000043928,-0.003110,0.000017,-0.001483,0.999994
21.580000,0.042327,0.034683,9.890624,0.011434,0.024787,-0.011528,-0.000001731,0.000022408,-0.000044250,-0.003056,0.000141,-0.001542,0.999994
